job_name,company,company_info,company_size,company_type,city,salary_min,salary_max,exp,education,job_advantage1,job_advantage2,job_advantage3,job_advantage4,job_advantage5,job_advantage6,job_advantage7,job_advantage8,job_advantage9,job_advantage10
金融数据分析师/助理,华壹信融投资管理（北京）有限责任公司,民营公司 ,50-150人 ,金融/投资/证券,北京,0.8,1万/月,1年经验,大专,['做五休二', '周末双休', '弹性工作', '专业培训'],,,,,,
外汇量化数据分析师,北京中辉时代商务咨询有限公司,民营公司 ,150-500人 ,"金融/投资/证券,会计/审计",北京,1,1.5万/月,无工作经验,,,,,,,,,,,
转行首选数据分析师 有培训,北京中辉时代商务咨询有限公司,民营公司 ,150-500人 ,"金融/投资/证券,会计/审计",北京,1,1.5万/月,无工作经验,,,,,,,,,,,
金融外汇数据分析师（助理）,北京万向联合控股集团有限公司,合资 ,10000人以上 ,"金融/投资/证券,互联网/电子商务",北京-大兴区,1,1.5万/月,无工作经验,硕士,,,,,,,,,,
金融数据分析师,北京中辉时代商务咨询有限公司,民营公司 ,50-150人 ,金融/投资/证券,北京-朝阳区,0.8,1万/月,无工作经验,,['五险一金', '专业培训', '绩效奖金', '年终奖金', '员工旅游', '通讯补贴', '弹性工作', '周末双休', '节日假期', '早九晚五']
金融外汇数据分析师（助理）,北京万向联合控股集团有限公司,合资 ,10000人以上 ,"金融/投资/证券,互联网/电子商务",北京-昌平区,1,1.5万/月,无工作经验,本科,,,,,,,,,,
金融外汇数据分析师（助理）,北京万向联合控股集团有限公司,合资 ,10000人以上 ,"金融/投资/证券,互联网/电子商务",北京-大兴区,1,1.5万/月,无工作经验,本科,,,,,,,,,,
金融外汇数据分析师,北京万向联合控股集团有限公司,合资 ,10000人以上 ,"金融/投资/证券,互联网/电子商务",北京-西城区,1,1.5万/月,无工作经验,硕士,,,,,,,,,,
中级数据分析师,南京高泰科技有限公司,民营公司 ,50-150人 ,"计算机软件,计算机服务(系统、数据服务、维修)",北京-海淀区,1,1.5万/月,2年经验,本科,['五险一金', '员工旅游', '餐饮补贴', '通讯补贴', '绩效奖金', '年终奖金', '定期体检'],,,
高级数据分析师,深圳索信达数据技术股份有限公司,上市公司 ,150-500人 ,"计算机服务(系统、数据服务、维修),计算机软件",北京-朝阳区,2,4万/月,3-4年经验,本科,['五险一金', '补充医疗保险', '补充公积金', '员工旅游', '绩效奖金', '年终奖金', '股票期权', '弹性工作', '定期体检'],
职业顾问,汇人聚德（北京）科技发展有限公司,民营公司 ,50-150人 ,"专业服务(咨询、人力资源、财会),教育/培训/院校",北京-通州区,6,8千/月,1年经验,中专,['五险', '全勤奖', '带薪年假', '周末双休', '员工旅游', '通讯补贴'],,,,
总经理助理,汇人聚德（北京）科技发展有限公司,民营公司 ,50-150人 ,"专业服务(咨询、人力资源、财会),教育/培训/院校",北京-通州区,0.6,1万/月,5-7年经验,大专,['五险', '全勤奖', '带薪年假', '周末双休', '员工旅游', '通讯补贴'],,,,
ETL数据工程师,北京融英乐知科技有限公司,民营公司 ,少于50人 ,计算机软件,北京-朝阳区,1,1.5万/月,2年经验,本科,['五险一金', '餐饮补贴', '通讯补贴', '专业培训', '绩效奖金', '年终奖金', '交通补贴', '定期体检'],,
绩效数据分析专员,圣元国际集团,外资（欧美） ,1000-5000人 ,快速消费品(食品、饮料、化妆品),北京-通州区,6,8千/月,3-4年经验,本科,['五险一金', '年底双薪', '绩效奖金', '包住', '餐补', '带薪年假', '定期体检', '节日福利', '专业培训', '员工旅游']
高级数据校准分析师,北京蛙鸣华清环保科技有限公司,民营公司 ,50-150人 ,"环保,计算机服务(系统、数据服务、维修)",北京-朝阳区,1,2万/月,无工作经验,,['周末双休', '五险一金', '通讯补贴', '绩效奖金', '员工旅游'],,,,,
高级数据校准分析师,北京蛙鸣华清环保科技有限公司,民营公司 ,50-150人 ,"环保,计算机服务(系统、数据服务、维修)",北京-朝阳区,1,2万/月,3-4年经验,本科,['周末双休', '五险一金', '通讯补贴', '绩效奖金', '员工旅游'],,,,,
双休 金融数据分析月入8K-1W5,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,15,20万/年,无工作经验,大专,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
金融投资实习生 数据分析（岗前培训）,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,15,20万/年,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
朝九晚五 金融数据分析（高提成+免费培训+补助）,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,15,20万/年,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
销售转金融数据分析月入8K-1W5,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,15,20万/年,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
助理岗位 金融数据分析月入8K-1W5,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,15,20万/年,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
应届生 实习生 金融数据分析月入6K-1W5,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,15,20万/年,无工作经验,大专,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
银行经验优先 资金管理员 金融数据分析 双休 五险一金,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-东城区,20,30万/年,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
证券 期货 股票经验优先 金融数据分析 选平台,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-东城区,15,20万/年,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
硕士 应届生金融数据分析月入8K-1W5,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-东城区,15,20万/年,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
急招 金融数据分析月入8K-1W5,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,15,20万/年,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
月薪1w金融数据分析（高提成+补助）,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,0.8,3万/月,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
国贸 CBD 地铁沿线 金融数据分析,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-东城区,0.8,3万/月,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
金融研究/数据分析/硕士海归职位,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-东城区,0.8,2万/月,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
金融数据分析10-15K,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-东城区,1,1.5万/月,无工作经验,本科,['五险一金', '补充医疗保险', '补充公积金', '专业培训', '绩效奖金', '年终奖金', '股票期权', '交通补贴', '免费班车'],
/金融研究/数据分析/交易员/助理,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-东城区,0.6,2万/月,无工作经验,,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
金融研究/数据分析/早九晚五 双休,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-海淀区,0.8,2万/月,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
退伍军人优先录取/金融研究/数据分析/交易员/助理,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,0.8,2万/月,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
金融研究/数据分析/交易员/助理,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,0.6,2万/月,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
带薪年假15天/金融研究/数据分析/交易员/助理,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,0.8,2万/月,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
/金融研究/数据分析/交易员/助理,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,0.6,2万/月,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
公司直招/金融研究/数据分析/交易员/,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-通州区,0.6,2万/月,无工作经验,,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
/金融研究/数据分析/交易员/助理/带薪培训,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,0.8,2万/月,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
/金融研究/数据分析/交易员/助理/五险一金,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-东城区,0.6,2万/月,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
/金融研究/数据分析/交易员/助理/可实习,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,0.8,2万/月,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
外汇交易员 可*** 五险一金 带薪年假,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-海淀区,0.6,2万/月,无工作经验,,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
分析师 交易员 公司直招 在校大学生实习,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-东城区,0.6,2万/月,无工作经验,,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
/金融研究/数据分析/交易员/助理/***,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-东城区,0.6,2万/月,无工作经验,,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
金融分析师/交易员/助力/可实习,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-西城区,1,1.5万/月,无工作经验,,['五险一金', '带薪培训', '免费培训', '毕业生可实习', '出国深造', '食宿补助', '带薪婚假产假', '周六日双休', '朝九晚五', '费销售免出差']
/金融研究/数据分析/交易员/助力,北京万向天乾科技有限公司,合资 ,150-500人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,0.8,2万/月,无工作经验,本科,['五险一金', '补充公积金', '交通补贴', '年终奖金', '绩效奖金', '餐饮补贴', '高温补助', '食宿补助', '带薪培训', '六日双休']
